,id,createdTime,lastRefresh,price,location,price_per_m,floor_select,furniture,market,builttype,m,rooms
260,764046725,2022-06-22T14:27:54+02:00,2022-07-22T21:56:22+02:00,525000.0,Lublin,10294.12,floor_1,yes,secondary,blok,51,three
261,770669865,2022-07-23T17:10:10+02:00,2022-07-23T17:15:01+02:00,320000.0,Lublin,8350.73,floor_9,yes,secondary,blok,38.32,two
262,769553211,2022-07-17T20:40:46+02:00,2022-07-17T20:42:53+02:00,520000.0,Lublin,9857.82,floor_3,yes,secondary,blok,52.75,two
263,769543994,2022-07-17T19:57:59+02:00,2022-07-17T20:00:04+02:00,499000.0,Lublin,7996.79,floor_1,yes,secondary,blok,62.4,three
264,764782553,2022-06-26T19:02:34+02:00,2022-07-17T18:26:48+02:00,429000.0,Lublin,9326.09,floor_4,yes,secondary,blok,46,three
265,726917953,2021-12-30T21:10:55+01:00,2022-07-17T18:15:20+02:00,465000.0,Lublin,9207.92,floor_3,no,secondary,blok,50.5,three
266,769517753,2022-07-17T17:58:17+02:00,2022-07-17T18:08:26+02:00,430000.0,Lublin,8775.51,floor_4,yes,secondary,blok,49,three
267,769516784,2022-07-17T17:53:46+02:00,2022-07-17T17:59:39+02:00,455000.0,Lublin,11375,floor_1,yes,secondary,blok,40,two
268,769389328,2022-07-16T22:39:59+02:00,2022-07-17T16:09:18+02:00,489000.0,Lublin,7025.86,floor_2,yes,secondary,blok,69.6,four
269,768363364,2022-07-12T07:31:33+02:00,2022-07-12T08:46:09+02:00,369000.0,Lublin,8413.13,floor_3,yes,primary,blok,43.86,two
270,756469539,2022-05-14T22:16:39+02:00,2022-07-24T13:15:10+02:00,325000.0,Lublin,6993.76,floor_1,yes,secondary,blok,46.47,three
271,768191424,2022-07-11T13:49:07+02:00,2022-07-17T15:52:29+02:00,433000.0,Lublin,8513.57,floor_0,no,primary,blok,50.86,three
272,769462108,2022-07-17T13:44:18+02:00,2022-07-17T13:52:54+02:00,430000.0,Lublin,8600,floor_4,yes,secondary,blok,50,two
273,769763214,2022-07-18T20:20:27+02:00,2022-07-20T18:31:10+02:00,590000.0,Lublin,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
274,672024474,2021-04-16T21:53:02+02:00,2022-07-22T21:20:16+02:00,680000.0,Lublin,8000,floor_4,yes,secondary,kamienica,85,three
275,766454304,2022-07-03T13:17:42+02:00,2022-07-17T13:32:26+02:00,415000.0,Lublin,7745.43,floor_1,no,primary,blok,53.58,three
276,766532104,2022-07-03T19:35:11+02:00,2022-07-17T13:00:33+02:00,649000.0,Lublin,8829.93,floor_1,yes,secondary,blok,73.5,four
277,706800462,2021-10-04T12:09:55+02:00,2022-07-17T12:59:05+02:00,449000.0,Lublin,6414.29,floor_1,no,secondary,pozostale,70,three
278,746524410,2022-03-28T13:22:02+02:00,2022-07-14T12:26:09+02:00,369000.0,Lublin,8581.4,floor_3,no,secondary,blok,43,two
279,770198813,2022-07-20T22:57:15+02:00,2022-07-23T13:17:30+02:00,322000.0,Lublin,10637.59,floor_0,yes,secondary,apartamentowiec,30.27,one
280,767743928,2022-07-09T12:45:10+02:00,2022-07-23T08:42:28+02:00,289000.0,Lublin,9031.25,floor_0,yes,secondary,blok,32,two
281,758563599,2022-05-24T20:20:55+02:00,2022-07-17T12:21:32+02:00,428000.0,Lublin,7133.33,floor_4,yes,secondary,blok,60,three
282,768489814,2022-07-12T16:10:12+02:00,2022-07-17T12:02:12+02:00,343000.0,Lublin,9694.74,floor_3,yes,secondary,blok,35.38,two
283,735288660,2022-02-06T11:12:14+01:00,2022-07-17T10:12:21+02:00,479000.0,Lublin,7956.81,floor_4,no,secondary,blok,60.2,three
284,733564783,2022-01-29T21:30:25+01:00,2022-07-23T23:44:14+02:00,335000.0,Lublin,6442.31,floor_1,no,secondary,kamienica,52,two
285,769763214,2022-07-18T20:20:27+02:00,2022-07-20T18:31:10+02:00,590000.0,Lublin,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
286,751409322,2022-04-20T11:33:44+02:00,2022-07-16T04:34:09+02:00,365000.0,Lublin,8004.39,floor_3,no,secondary,blok,45.6,three
287,770576657,2022-07-23T07:24:13+02:00,2022-07-23T07:31:30+02:00,450000.0,Lublin,7537.69,floor_1,yes,secondary,blok,59.7,four
288,751293118,2022-04-19T18:35:04+02:00,2022-07-17T09:16:27+02:00,319000.0,Lublin,8416.89,floor_0,yes,secondary,blok,37.9,two
289,759902020,2022-05-31T15:43:54+02:00,2022-07-16T21:30:59+02:00,560000.0,Lublin,8960,floor_0,no,secondary,blok,62.5,three
290,762092890,2022-06-12T09:27:09+02:00,2022-07-16T20:42:23+02:00,459000.0,Lublin,9562.5,floor_1,yes,secondary,blok,48,three
291,767743928,2022-07-09T12:45:10+02:00,2022-07-23T08:42:28+02:00,289000.0,Lublin,9031.25,floor_0,yes,secondary,blok,32,two
292,756225010,2022-05-13T15:20:01+02:00,2022-07-18T08:49:27+02:00,289000.0,Lublin,7605.26,floor_1,yes,secondary,kamienica,38,two
293,749834699,2022-04-11T11:22:01+02:00,2022-07-24T12:29:39+02:00,490000.0,Lublin,7971.37,floor_3,yes,secondary,blok,61.47,four
294,762550030,2022-06-14T14:10:10+02:00,2022-07-16T16:41:39+02:00,299000.0,Lublin,9492.06,floor_0,yes,secondary,blok,31.5,one
295,769316184,2022-07-16T15:37:02+02:00,2022-07-16T15:44:52+02:00,495000.0,Lublin,7994.19,floor_1,yes,secondary,blok,61.92,three
296,767728613,2022-07-09T11:39:37+02:00,2022-07-24T13:52:20+02:00,1800000.0,Lublin,12000,floor_3,yes,secondary,blok,150,four
297,724763899,2021-12-17T14:26:11+01:00,2022-07-24T15:12:26+02:00,799000.0,Lublin,5435.37,floor_4,yes,secondary,blok,147,four
298,770198813,2022-07-20T22:57:15+02:00,2022-07-23T13:17:30+02:00,322000.0,Lublin,10637.59,floor_0,yes,secondary,apartamentowiec,30.27,one
299,766080687,2022-07-01T08:40:22+02:00,2022-07-16T14:48:59+02:00,350000.0,Lublin,10174.42,floor_10,yes,secondary,blok,34.4,two
300,762262697,2022-06-13T08:57:34+02:00,2022-07-16T14:04:03+02:00,415000.0,Lublin,8615.32,floor_4,yes,secondary,blok,48.17,two
301,765660710,2022-06-29T08:47:44+02:00,2022-07-16T11:29:25+02:00,480000.0,Lublin,8135.59,floor_2,yes,secondary,blok,59,three
302,744501317,2022-03-19T16:22:12+01:00,2022-07-23T14:44:32+02:00,339000.0,Lublin,8692.31,floor_7,no,secondary,blok,39,two
303,764544292,2022-06-25T10:12:05+02:00,2022-07-22T12:16:13+02:00,524000.0,Lublin,10480,floor_4,yes,secondary,blok,50,three
304,766454304,2022-07-03T13:17:42+02:00,2022-07-17T13:32:26+02:00,415000.0,Lublin,7745.43,floor_1,no,primary,blok,53.58,three
305,686759609,2021-07-04T11:49:35+02:00,2022-07-16T09:53:41+02:00,430000.0,Lublin,10750,floor_4,yes,secondary,blok,40,two
306,765994471,2022-06-30T16:49:21+02:00,2022-07-16T09:42:16+02:00,324500.0,Lublin,8432.95,floor_0,no,primary,blok,38.48,two
307,768069694,2022-07-10T21:33:12+02:00,2022-07-23T12:07:43+02:00,640000.0,Lublin,8938.55,floor_1,yes,secondary,blok,71.6,three
308,770669865,2022-07-23T17:10:10+02:00,2022-07-23T17:15:01+02:00,320000.0,Lublin,8350.73,floor_9,yes,secondary,blok,38.32,two
309,748381318,2022-04-04T19:22:07+02:00,2022-07-16T08:29:12+02:00,446000.0,Lublin,8973.84,floor_1,no,secondary,blok,49.7,two
310,751409322,2022-04-20T11:33:44+02:00,2022-07-16T04:34:09+02:00,365000.0,Lublin,8004.39,floor_3,no,secondary,blok,45.6,three
311,756225010,2022-05-13T15:20:01+02:00,2022-07-18T08:49:27+02:00,289000.0,Lublin,7605.26,floor_1,yes,secondary,kamienica,38,two
312,759250710,2022-05-28T13:08:00+02:00,2022-07-22T15:20:37+02:00,330000.0,Lublin,7249.56,floor_0,no,secondary,blok,45.52,three
313,761005539,2022-06-06T16:35:04+02:00,2022-07-24T14:32:15+02:00,320000.0,Lublin,8434.37,floor_0,no,secondary,blok,37.94,two
314,769176315,2022-07-15T18:56:13+02:00,2022-07-15T19:01:48+02:00,500000.0,Lublin,8670.02,floor_5,no,secondary,blok,57.67,four
315,769144551,2022-07-15T16:26:00+02:00,2022-07-15T16:31:02+02:00,410000.0,Lublin,8200,floor_4,yes,secondary,blok,50,two
316,765493293,2022-06-28T13:01:46+02:00,2022-07-15T16:05:31+02:00,499000.0,Lublin,8573.88,floor_2,no,secondary,blok,58.2,three
317,769763214,2022-07-18T20:20:27+02:00,2022-07-20T18:31:10+02:00,590000.0,Lublin,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
318,770729962,2022-07-24T08:51:14+02:00,2022-07-24T08:53:20+02:00,599999.0,Lublin,11439.45,floor_5,yes,secondary,blok,52.45,two
319,764046725,2022-06-22T14:27:54+02:00,2022-07-22T21:56:22+02:00,525000.0,Lublin,10294.12,floor_1,yes,secondary,blok,51,three
320,731610120,2022-01-21T17:19:59+01:00,2022-07-11T08:06:25+02:00,385000.0,Lublin,8260.03,floor_0,no,primary,blok,46.61,two
321,769018869,2022-07-14T23:50:19+02:00,2022-07-15T13:07:38+02:00,271000.0,Lublin,9661.32,floor_2,no,secondary,kamienica,28.05,one
322,769058268,2022-07-15T10:49:02+02:00,2022-07-15T10:54:29+02:00,465000.0,Lublin,7500,floor_0,no,secondary,blok,62,three
323,769019646,2022-07-15T00:02:11+02:00,2022-07-15T10:44:02+02:00,250000.0,Lublin,9964.13,floor_2,no,secondary,kamienica,25.09,one
324,769016342,2022-07-14T23:23:21+02:00,2022-07-15T10:43:08+02:00,290000.0,Lublin,9394.23,floor_0,no,secondary,kamienica,30.87,two
325,749834699,2022-04-11T11:22:01+02:00,2022-07-24T12:29:39+02:00,490000.0,Lublin,7971.37,floor_3,yes,secondary,blok,61.47,four
326,724763899,2021-12-17T14:26:11+01:00,2022-07-24T15:12:26+02:00,799000.0,Lublin,5435.37,floor_4,yes,secondary,blok,147,four
327,770729962,2022-07-24T08:51:14+02:00,2022-07-24T08:53:20+02:00,599999.0,Lublin,11439.45,floor_5,yes,secondary,blok,52.45,two
328,769516784,2022-07-17T17:53:46+02:00,2022-07-17T17:59:39+02:00,455000.0,Lublin,11375,floor_1,yes,secondary,blok,40,two
329,767743928,2022-07-09T12:45:10+02:00,2022-07-23T08:42:28+02:00,289000.0,Lublin,9031.25,floor_0,yes,secondary,blok,32,two
330,764046725,2022-06-22T14:27:54+02:00,2022-07-22T21:56:22+02:00,525000.0,Lublin,10294.12,floor_1,yes,secondary,blok,51,three
331,744501317,2022-03-19T16:22:12+01:00,2022-07-23T14:44:32+02:00,339000.0,Lublin,8692.31,floor_7,no,secondary,blok,39,two
332,751409322,2022-04-20T11:33:44+02:00,2022-07-16T04:34:09+02:00,365000.0,Lublin,8004.39,floor_3,no,secondary,blok,45.6,three
333,756225010,2022-05-13T15:20:01+02:00,2022-07-18T08:49:27+02:00,289000.0,Lublin,7605.26,floor_1,yes,secondary,kamienica,38,two
334,740082765,2022-02-26T20:02:03+01:00,2022-07-15T09:38:31+02:00,395000.0,Lublin,14629.63,floor_2,yes,secondary,blok,27,one
335,770729962,2022-07-24T08:51:14+02:00,2022-07-24T08:53:20+02:00,599999.0,Lublin,11439.45,floor_5,yes,secondary,blok,52.45,two
336,733564783,2022-01-29T21:30:25+01:00,2022-07-23T23:44:14+02:00,335000.0,Lublin,6442.31,floor_1,no,secondary,kamienica,52,two
337,761005539,2022-06-06T16:35:04+02:00,2022-07-24T14:32:15+02:00,320000.0,Lublin,8434.37,floor_0,no,secondary,blok,37.94,two
338,767743928,2022-07-09T12:45:10+02:00,2022-07-23T08:42:28+02:00,289000.0,Lublin,9031.25,floor_0,yes,secondary,blok,32,two
339,769516784,2022-07-17T17:53:46+02:00,2022-07-17T17:59:39+02:00,455000.0,Lublin,11375,floor_1,yes,secondary,blok,40,two
340,769020342,2022-07-15T00:14:47+02:00,2022-07-15T08:54:50+02:00,320000.0,Lublin,8764.72,floor_3,no,secondary,kamienica,36.51,two
341,769019311,2022-07-14T23:57:03+02:00,2022-07-15T08:53:26+02:00,264000.0,Lublin,9659.71,floor_2,no,secondary,kamienica,27.33,one
342,769013624,2022-07-14T22:59:50+02:00,2022-07-15T08:43:02+02:00,264000.0,Lublin,9635.04,floor_3,no,secondary,kamienica,27.4,two
343,768994509,2022-07-14T21:05:08+02:00,2022-07-14T21:12:06+02:00,530000.0,Lublin,9758.79,floor_2,yes,secondary,blok,54.31,three
344,767728613,2022-07-09T11:39:37+02:00,2022-07-24T13:52:20+02:00,1800000.0,Lublin,12000,floor_3,yes,secondary,blok,150,four
345,768069694,2022-07-10T21:33:12+02:00,2022-07-23T12:07:43+02:00,640000.0,Lublin,8938.55,floor_1,yes,secondary,blok,71.6,three
346,768363364,2022-07-12T07:31:33+02:00,2022-07-12T08:46:09+02:00,369000.0,Lublin,8413.13,floor_3,yes,primary,blok,43.86,two
347,756576710,2022-05-15T15:30:51+02:00,2022-07-14T18:38:49+02:00,450000.0,Lublin,8823.53,floor_2,yes,secondary,blok,51,two
348,766454304,2022-07-03T13:17:42+02:00,2022-07-17T13:32:26+02:00,415000.0,Lublin,7745.43,floor_1,no,primary,blok,53.58,three
349,764046725,2022-06-22T14:27:54+02:00,2022-07-22T21:56:22+02:00,525000.0,Lublin,10294.12,floor_1,yes,secondary,blok,51,three
350,672024474,2021-04-16T21:53:02+02:00,2022-07-22T21:20:16+02:00,680000.0,Lublin,8000,floor_4,yes,secondary,kamienica,85,three
351,768833166,2022-07-14T09:43:16+02:00,2022-07-14T13:51:37+02:00,459000.0,Lublin,9562.5,floor_5,yes,secondary,blok,48,three
352,768579580,2022-07-12T22:17:45+02:00,2022-07-14T12:58:57+02:00,425000.0,Lublin,8673.47,floor_0,no,secondary,blok,49,three
353,746524410,2022-03-28T13:22:02+02:00,2022-07-14T12:26:09+02:00,369000.0,Lublin,8581.4,floor_3,no,secondary,blok,43,two
354,755511710,2022-05-10T10:22:30+02:00,2022-07-14T10:48:25+02:00,289000.0,Lublin,9019.98,floor_0,yes,secondary,blok,32.04,two
355,759250710,2022-05-28T13:08:00+02:00,2022-07-22T15:20:37+02:00,330000.0,Lublin,7249.56,floor_0,no,secondary,blok,45.52,three
356,769763214,2022-07-18T20:20:27+02:00,2022-07-20T18:31:10+02:00,590000.0,Lublin,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
357,751409322,2022-04-20T11:33:44+02:00,2022-07-16T04:34:09+02:00,365000.0,Lublin,8004.39,floor_3,no,secondary,blok,45.6,three
358,768069694,2022-07-10T21:33:12+02:00,2022-07-23T12:07:43+02:00,640000.0,Lublin,8938.55,floor_1,yes,secondary,blok,71.6,three
359,768834448,2022-07-14T09:49:57+02:00,2022-07-14T09:55:08+02:00,260000.0,Lublin,8125,floor_2,yes,secondary,blok,32,two
360,768363364,2022-07-12T07:31:33+02:00,2022-07-12T08:46:09+02:00,369000.0,Lublin,8413.13,floor_3,yes,primary,blok,43.86,two
361,770729962,2022-07-24T08:51:14+02:00,2022-07-24T08:53:20+02:00,599999.0,Lublin,11439.45,floor_5,yes,secondary,blok,52.45,two
362,769516784,2022-07-17T17:53:46+02:00,2022-07-17T17:59:39+02:00,455000.0,Lublin,11375,floor_1,yes,secondary,blok,40,two
363,768785647,2022-07-13T21:14:38+02:00,2022-07-13T21:30:10+02:00,515000.0,Lublin,10279.44,floor_0,no,secondary,blok,50.1,two
364,749834699,2022-04-11T11:22:01+02:00,2022-07-24T12:29:39+02:00,490000.0,Lublin,7971.37,floor_3,yes,secondary,blok,61.47,four
365,756469539,2022-05-14T22:16:39+02:00,2022-07-24T13:15:10+02:00,325000.0,Lublin,6993.76,floor_1,yes,secondary,blok,46.47,three
366,761005539,2022-06-06T16:35:04+02:00,2022-07-24T14:32:15+02:00,320000.0,Lublin,8434.37,floor_0,no,secondary,blok,37.94,two
367,762697264,2022-06-15T10:51:28+02:00,2022-07-13T19:59:43+02:00,345000.0,Lublin,9017.25,floor_8,yes,secondary,blok,38.26,two
368,764471864,2022-06-24T18:25:23+02:00,2022-07-13T19:32:09+02:00,415000.0,Lublin,7904.76,floor_3,yes,secondary,blok,52.5,three
369,768761531,2022-07-13T19:17:33+02:00,2022-07-13T19:26:22+02:00,380000.0,Lublin,8695.65,floor_4,yes,secondary,blok,43.7,two
370,768760966,2022-07-13T19:14:44+02:00,2022-07-13T19:16:55+02:00,660000.0,Lublin,8555.87,floor_0,yes,secondary,blok,77.14,three
371,768753076,2022-07-13T18:36:22+02:00,2022-07-13T18:38:28+02:00,385900.0,Lublin,8479.46,floor_0,no,secondary,blok,45.51,three
372,768742542,2022-07-13T17:46:18+02:00,2022-07-13T17:48:23+02:00,690000.0,Lublin,5798.32,floor_1,no,primary,pozostale,119,four
373,768741304,2022-07-13T17:40:25+02:00,2022-07-13T17:42:32+02:00,750000.0,Lublin,9433.96,floor_0,yes,secondary,blok,79.5,four
374,751815822,2022-04-21T22:47:13+02:00,2022-07-13T15:21:10+02:00,392000.0,Lublin,8166.67,floor_10,yes,secondary,pozostale,48,three
375,764046725,2022-06-22T14:27:54+02:00,2022-07-22T21:56:22+02:00,525000.0,Lublin,10294.12,floor_1,yes,secondary,blok,51,three
376,767728613,2022-07-09T11:39:37+02:00,2022-07-24T13:52:20+02:00,1800000.0,Lublin,12000,floor_3,yes,secondary,blok,150,four
377,677589434,2021-05-13T19:15:27+02:00,2022-07-13T14:33:23+02:00,370000.0,Lublin,9250,floor_3,no,secondary,blok,40,two
378,768057334,2022-07-10T20:39:03+02:00,2022-07-13T13:38:52+02:00,280000.0,Lublin,10769.23,floor_2,yes,secondary,blok,26,one
379,770729962,2022-07-24T08:51:14+02:00,2022-07-24T08:53:20+02:00,599999.0,Lublin,11439.45,floor_5,yes,secondary,blok,52.45,two
380,672024474,2021-04-16T21:53:02+02:00,2022-07-22T21:20:16+02:00,680000.0,Lublin,8000,floor_4,yes,secondary,kamienica,85,three
381,733564783,2022-01-29T21:30:25+01:00,2022-07-23T23:44:14+02:00,335000.0,Lublin,6442.31,floor_1,no,secondary,kamienica,52,two
382,768667455,2022-07-13T12:47:43+02:00,2022-07-13T12:49:47+02:00,428000.0,Lublin,8935.28,floor_3,yes,secondary,blok,47.9,three
383,751409322,2022-04-20T11:33:44+02:00,2022-07-16T04:34:09+02:00,365000.0,Lublin,8004.39,floor_3,no,secondary,blok,45.6,three
384,769763214,2022-07-18T20:20:27+02:00,2022-07-20T18:31:10+02:00,590000.0,Lublin,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
385,750305314,2022-04-13T13:59:23+02:00,2022-07-13T12:24:57+02:00,483360.0,Lublin,7600,floor_2,no,primary,blok,63.6,three
386,755080730,2022-05-08T13:00:47+02:00,2022-07-13T12:23:36+02:00,450000.0,Lublin,7807.08,floor_3,yes,secondary,blok,57.64,three
387,766604942,2022-07-04T10:37:35+02:00,2022-07-13T12:11:12+02:00,430000.0,Lublin,9129.51,floor_6,no,secondary,blok,47.1,two
388,744501317,2022-03-19T16:22:12+01:00,2022-07-23T14:44:32+02:00,339000.0,Lublin,8692.31,floor_7,no,secondary,blok,39,two
389,770669865,2022-07-23T17:10:10+02:00,2022-07-23T17:15:01+02:00,320000.0,Lublin,8350.73,floor_9,yes,secondary,blok,38.32,two
390,746524410,2022-03-28T13:22:02+02:00,2022-07-14T12:26:09+02:00,369000.0,Lublin,8581.4,floor_3,no,secondary,blok,43,two
