,m,build_year,location,floor,id,market,price,price_per_m2,date_created,date_lastmod,rooms,builttype,url
525,48.2,1980,lublin,floor_3,62714773,secondary,459000,9523,2022-01-30 16:55:12,2022-07-29 18:16:19,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-czechow-ID4f8YB.html
526,,,,,,,,,,,,,
527,60.17,2017,lublin,floor_3,63175010,secondary,579990,9639,2022-06-08 10:54:40,2022-07-29 13:04:32,3,block,https://www.otodom.pl/pl/oferta/3-sloneczne-i-rozkladowe-pokoje-winda-okazja-ID4h4HM.html
528,,,,,,,,,,,,,
529,118.5,2008,lublin,floor_1,61237891,secondary,970000,8186,2020-11-27 17:02:54,2022-07-18 19:11:58,5,ribbon,https://www.otodom.pl/pl/oferta/dwupoziomowe-z-ogrodkiem-ponikwoda-ID48VLW.html
530,69.36,2022,lublin,floor_4,61670411,primary,561816,8100,2021-03-26 12:10:57,2022-07-20 10:47:17,4,block,https://www.otodom.pl/pl/oferta/nowe-4-pokoje-ak-69m2-weglinek-2022r-ID4aLi3.html
531,,,,,,,,,,,,,
532,,,,,,,,,,,,,
533,,,,,,,,,,,,,
534,48.2,1977,lublin,floor_3,62754962,secondary,469000,9730,2022-02-10 08:35:37,2022-07-10 09:45:14,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-48-2m2-czechow-wysoki-standard-ID4fjqO.html
535,36.7,1985,lublin,floor_2,62567645,secondary,259000,7057,2021-12-09 10:43:13,2022-07-29 12:04:25,2,block,https://www.otodom.pl/pl/oferta/grenadierow-36-7m2-2-pokoje-parking-ID4evHz.html
536,56,1960,lublin,floor_2,63177405,secondary,349000,6232,2022-06-08 16:21:32,2022-07-29 15:22:15,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-56-m-lublin-ID4h5kp.html
537,34.6,2023,lublin,floor_1,62895889,primary,257770,7450,2022-03-19 16:12:18,2022-07-17 17:00:41,1,block,https://www.otodom.pl/pl/oferta/nowa-inwestycja-bronowice-34-6m2-bez-pcc-ID4fU5P.html
538,,,,,,,,,,,,,
539,,,,,,,,,,,,,
540,72.76,1910,lublin,floor_3,63120041,secondary,657000,9030,2022-05-24 14:21:39,2022-07-23 14:46:30,3,tenement,https://www.otodom.pl/pl/oferta/3-5-pokoi-73m2-duze-mozliwosci-srodmiescie-ID4gQpb.html
541,,,,,,,,,,,,,
542,49.56,2001,lublin,floor_1,63036229,secondary,415000,8374,2022-04-29 21:01:35,2022-07-28 21:45:27,2,block,https://www.otodom.pl/pl/oferta/sloneczne-2-pokoje-50m2-1-pietro-poreba-ID4guBn.html
543,49.4,1986,lublin,floor_3,63214769,secondary,434720,8800,2022-06-20 20:56:31,2022-07-28 15:21:42,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-kalinowszczyzna-ul-niepodleglosci-ID4hf33.html
544,59,1998,lublin,floor_3,63272821,secondary,449500,7619,2022-07-06 19:50:32,2022-07-27 22:18:14,3,block,https://www.otodom.pl/pl/oferta/komfortowe-2-poziomy-osiedle-poreba-ID4hu9n.html
545,48,1997,lublin,floor_3,63326385,secondary,395000,8229,2022-07-21 16:55:55,2022-07-21 19:16:23,2,block,https://www.otodom.pl/pl/oferta/zadbane-ciche-i-cieple-mieszkanie-na-czubach-ID4hI5j.html
546,,,,,,,,,,,,,
547,71.37,1917,lublin,floor_1,63259959,secondary,700000,9808,2022-07-04 00:00:30,2022-07-30 19:25:06,2,tenement,https://www.otodom.pl/pl/oferta/2-pokoje-w-kamienicy-na-wieniawie-ID4hqNW.html
548,,,,,,,,,,,,,
549,,,,,,,,,,,,,
550,48.9,1986,lublin,floor_3,63326069,secondary,359900,7360,2022-07-21 15:55:33,2022-07-29 13:55:53,2,block,https://www.otodom.pl/pl/oferta/2-3-pokoje-dwustronne-duzy-balkon-niski-blok-ID4hI0d.html
551,46.13,2022,lublin,ground_floor,62804933,secondary,385900,8365,2022-02-22 17:40:52,2022-07-22 18:45:28,3,block,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-mala-dziesiata-na-juz-ID4fvqN.html
552,62,2017,lublin,floor_5,63324627,secondary,580000,9355,2022-07-21 12:05:54,2022-07-21 15:53:16,3,block,https://www.otodom.pl/pl/oferta/bronowice-3-pokoje-duzy-balkon-ID4hHCX.html
553,40.19,2024,lublin,floor_2,62974424,primary,317500,7900,2022-04-11 13:31:24,2022-07-28 16:14:11,2,block,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-przy-ul-jemioluszki-ID4gevv.html
554,,,,,,,,,,,,,
555,41.18,2021,lublin,floor_3,62711539,secondary,442000,10733,2022-01-28 20:45:22,2022-07-28 05:17:33,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-pokoje-czuby-nowy-blok-ID4f88r.html
556,48.29,2011,lublin,floor_3,63325730,secondary,419000,8677,2022-07-21 14:54:24,2022-07-29 13:00:50,2,block,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-winda-duzy-balkon-ID4hHUK.html
557,,,,,,,,,,,,,
558,26.47,1986,lublin,floor_6,63274832,secondary,269000,10162,2022-07-07 12:55:02,2022-07-29 13:55:48,1,block,https://www.otodom.pl/pl/oferta/1-pokojowe-klimatyczne-duzy-balkon-piekny-widok-ID4huFO.html
559,47.9,1974,lublin,ground_floor,63323389,secondary,399900,8349,2022-07-20 21:55:18,2022-07-21 14:35:25,3,block,https://www.otodom.pl/pl/oferta/lsm-3-pokoje-rozklad-parter-dwustronne-ID4hHiZ.html
560,,,,,,,,,,,,,
561,,,,,,,,,,,,,
562,37,1965,lublin,floor_2,63217156,secondary,395000,10676,2022-06-21 13:40:49,2022-07-22 09:39:47,2,block,https://www.otodom.pl/pl/oferta/wieniawa-blisko-centrum-wysoki-standard-balkon-ID4hfFy.html
563,,,,,,,,,,,,,
564,70.07,2005,lublin,floor_2,62776793,secondary,529000,7550,2022-02-15 22:41:17,2022-07-21 14:38:42,3,block,https://www.otodom.pl/pl/oferta/przestronne-na-drugim-pietrze-w-niskim-bloku-ID4fp6W.html
565,,,,,,,,,,,,,
566,68.8,1969,lublin,floor_4,63274815,secondary,549000,7980,2022-07-07 12:52:55,2022-07-29 12:56:59,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-lsm-niski-blok-z-winda-ID4huFx.html
567,70.46,2021,lublin,floor_1,63214923,primary,669370,9500,2022-06-20 21:48:38,2022-07-29 19:01:12,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m7-ID4hf5x.html
568,71.08,2021,lublin,ground_floor,63214906,primary,625504,8800,2022-06-20 21:42:22,2022-07-26 19:01:12,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m2-ID4hf5g.html
569,67.58,2021,lublin,floor_1,63214939,primary,594704,8800,2022-06-20 21:52:07,2022-07-30 09:00:04,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m11-ID4hf5N.html
570,,,,,,,,,,,,,
571,44.05,2023,lublin,floor_5,63274588,primary,339185,7700,2022-07-07 12:23:53,2022-07-29 12:32:13,2,block,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-lublinie-stan-surowy-ID4huBS.html
572,45.04,2021,lublin,ground_floor,63214908,primary,427880,9500,2022-06-20 21:42:46,2022-07-27 19:00:52,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m3-ID4hf5i.html
573,72.6,2021,lublin,floor_1,63214929,primary,638880,8800,2022-06-20 21:49:58,2022-07-28 09:00:08,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m9-ID4hf5D.html
574,68.76,2021,lublin,ground_floor,63214910,primary,605088,8800,2022-06-20 21:43:07,2022-07-28 19:00:46,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m4-ID4hf5k.html
575,46.1,2021,lublin,floor_3,63214878,primary,437950,9500,2022-06-20 21:34:28,2022-07-25 19:01:24,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-a-m21-ID4hf4O.html
576,48.12,2021,lublin,floor_1,63214934,primary,457140,9500,2022-06-20 21:50:26,2022-07-29 09:00:05,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m10-ID4hf5I.html
577,67.02,2021,lublin,floor_1,63214942,primary,589776,8800,2022-06-20 21:52:22,2022-07-31 09:00:01,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m12-ID4hf5Q.html
578,45.31,2021,lublin,floor_1,63214928,primary,430445,9500,2022-06-20 21:49:39,2022-07-30 19:00:26,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-inw-rezydencja-chabrowa-b-m8-ID4hf5C.html
579,62.6,2012,lublin,floor_3,63324324,secondary,520000,8307,2022-07-21 11:03:12,2022-07-25 15:06:06,3,block,https://www.otodom.pl/pl/oferta/weglin-3-pokoje-do-wejscia-ID4hHy4.html
580,49.64,1950,lublin,floor_3,63199454,secondary,398000,8018,2022-06-15 11:47:22,2022-07-21 12:08:42,2,tenement,https://www.otodom.pl/pl/oferta/mieszkanie-przy-starym-miescie-blisko-um-ID4hb42.html
581,,,,,,,,,,,,,
582,37.36,1968,lublin,floor_3,63267408,secondary,375000,10037,2022-07-05 16:12:44,2022-07-25 16:15:52,2,block,https://www.otodom.pl/pl/oferta/2pokoje-bez-piecyka-centrum-ID4hsK4.html
583,54.7,2022,lublin,floor_3,63140247,primary,371960,6800,2022-05-30 12:20:43,2022-07-29 12:45:43,3,apartment,https://www.otodom.pl/pl/oferta/bez-wkladu-wlasnego-tylko-u-nas-okazja-ID4gWF5.html
584,43,1970,lublin,floor_3,63215727,secondary,369000,8581,2022-06-21 09:56:19,2022-07-29 13:55:44,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-komfort-po-remoncie-balkon-ID4hfiw.html
585,,,,,,,,,,,,,
586,,,,,,,,,,,,,
587,,,,,,,,,,,,,
588,30.52,1960,lublin,floor_1,62810416,secondary,249000,8159,2022-02-23 21:55:22,2022-07-25 14:10:14,2,tenement,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-blisko-centrum-dziesiata-ID4fxRe.html
589,35.1,1970,lublin,floor_4,62789963,secondary,329000,9373,2022-02-18 16:55:36,2022-07-26 21:55:21,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-35-10-m2-tatary-ID4fsxl.html
590,47,1989,lublin,floor_3,62996340,secondary,359000,7638,2022-04-19 10:41:01,2022-07-26 12:40:06,2,block,https://www.otodom.pl/pl/oferta/bronowice-dwa-pokoje-z-duzym-balkonem-ID4gke0.html
591,41,1970,lublin,floor_10,62655156,secondary,325000,7927,2022-01-13 10:30:48,2022-07-13 10:29:47,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-41-m2-bronowice-ID4eTt2.html
592,,,,,,,,,,,,,
593,46.5,1979,lublin,floor_1,62845004,secondary,399000,8581,2022-03-05 15:45:08,2022-07-28 12:32:37,3,block,https://www.otodom.pl/pl/oferta/3-pokojowe-bronowice-1-pietro-okazja-ID4fGR6.html
594,,,,,,,,,,,,,
595,30.34,1960,lublin,floor_1,62810544,secondary,249000,8207,2022-02-23 22:54:50,2022-07-25 14:10:15,1,tenement,https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-blisko-centrum-dziesiata-ID4fxTi.html
596,28.39,2022,lublin,floor_1,62840813,primary,320807,11300,2022-03-04 11:06:28,2022-07-08 19:01:10,1,apartment,https://www.otodom.pl/pl/oferta/apartamenty-sowinskiego-lublin-apartament-m05-ID4fFLw.html
597,61,1980,lublin,ground_floor,63019047,secondary,459000,7525,2022-04-25 20:35:20,2022-07-24 21:15:19,3,block,https://www.otodom.pl/pl/oferta/3-4-pokoje-czuby-widok-na-zielen-ID4gq8f.html
598,38,2005,lublin,floor_2,63284509,secondary,375000,9868,2022-07-10 12:54:23,2022-07-27 09:15:35,1,block,https://www.otodom.pl/pl/oferta/mieszkanie-38m-startowa-balkon-piwnica-ID4hxbT.html
599,,,,,,,,,,,,,
600,,,,,,,,,,,,,
601,61.2,1993,lublin,floor_8,63273475,secondary,550000,8987,2022-07-07 02:06:35,2022-07-29 02:08:33,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-przy-samym-um-z-widokiem-okazja-ID4hujW.html
602,61.8,1998,lublin,floor_3,63322968,secondary,439000,7104,2022-07-20 18:34:39,2022-07-30 21:30:43,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-61-8m2-lublin-poreba-dobry-dojazd-ID4hHcc.html
603,54,2000,lublin,floor_2,63239245,secondary,469000,8685,2022-06-27 20:05:18,2022-07-22 10:01:24,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-2-pietro-rogatka-warszawska-ID4hlpP.html
604,,,,,,,,,,,,,
605,87.74,2019,lublin,floor_5,63322852,secondary,842000,9597,2022-07-20 17:45:05,2022-07-29 15:42:06,4,block,https://www.otodom.pl/pl/oferta/wrotkow-4-pokoje-87m2-5-pietro-2x-balkon-ID4hHak.html
606,,,,,,,,,,,,,
607,57,2020,lublin,floor_10,63322930,secondary,1220000,21404,2022-07-20 18:17:31,2022-07-30 18:31:08,2,apartment,https://www.otodom.pl/pl/oferta/unia-art-residence-10p-widok-57m2-basen-fitnes-ID4hHbA.html
608,,,,,,,,,,,,,
609,40.79,2023,lublin,ground_floor,63322755,primary,280000,6864,2022-07-20 17:18:18,2022-07-30 17:19:23,2,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-pokoje-40-19m2-jemioluszki-ID4hH8L.html
610,60,2008,lublin,floor_2,63322701,secondary,530000,8833,2022-07-20 17:01:51,2022-07-28 11:09:16,3,block,https://www.otodom.pl/pl/oferta/przestronne-trzy-pokoje-na-ponikwodzie-ID4hH7T.html
611,72,2014,lublin,floor_2,63082724,secondary,625000,8681,2022-05-14 12:55:22,2022-07-20 13:52:54,4,block,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-4-pokoje-wrotkow-ID4gGHi.html
612,98.04,2022,lublin,ground_floor,63270922,primary,529000,5396,2022-07-06 13:46:31,2022-07-28 13:47:57,4,ribbon,https://www.otodom.pl/pl/oferta/osiedle-bliskie-drugi-etap-nowe-super-ceny-ID4htEK.html
613,57,2013,lublin,ground_floor,63265244,secondary,575000,10088,2022-07-05 11:03:34,2022-07-20 13:38:37,3,block,https://www.otodom.pl/pl/oferta/wykonczone-pod-klucz-wynajete-poreba-57m2-3pok-ID4hsba.html
614,,,,,,,,,,,,,
615,54,1979,lublin,floor_8,62988067,secondary,449000,8315,2022-04-14 18:35:14,2022-07-22 12:16:21,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-54-m2-lsm-ID4gi4z.html
616,,,,,,,,,,,,,
617,,,,,,,,,,,,,
618,68.22,2017,lublin,floor_1,63320930,secondary,629000,9220,2022-07-20 11:53:51,2022-07-20 13:53:02,4,block,https://www.otodom.pl/pl/oferta/4-rozkladowe-pokoje-winda-wysoki-standard-2017r-ID4hGFk.html
619,43,1965,lublin,floor_3,63315249,secondary,369000,8581,2022-07-18 23:35:19,2022-07-27 13:04:06,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-blisko-centrum-ID4hFbH.html
620,53.54,2022,lublin,floor_2,61670092,primary,433674,8100,2021-03-26 11:21:08,2022-07-20 10:48:09,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-3-pokoje-53m2-weglinek-2022r-ID4aLcU.html
621,54.7,1967,lublin,floor_1,63078102,secondary,489000,8940,2022-05-13 10:40:57,2022-07-29 15:41:33,3,block,https://www.otodom.pl/pl/oferta/lsm-skierki-3-pokoje-1-pietro-po-remoncie-ID4gFuK.html
622,30.94,1920,lublin,floor_1,62724002,secondary,255000,8242,2022-02-01 18:31:07,2022-07-29 15:41:19,2,tenement,https://www.otodom.pl/pl/oferta/dziesiata-2-pokoje-31m2-po-remoncie-ID4fbns.html
623,44,2004,lublin,floor_3,63114197,secondary,378000,8591,2022-05-23 11:43:15,2022-07-22 12:16:33,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-do-wejscia-slawin-ID4gOSW.html
624,,,,,,,,,,,,,
625,50.94,1960,lublin,floor_2,62729734,secondary,439000,8618,2022-02-03 10:22:14,2022-07-29 15:41:21,3,block,https://www.otodom.pl/pl/oferta/bronowice-sowia-51m2-3-pokoje-po-remoncie-ID4fcRU.html
626,70,1982,lublin,floor_7,63051376,secondary,585000,8357,2022-05-06 10:15:29,2022-07-19 14:12:21,3,block,https://www.otodom.pl/pl/oferta/przestronne-70m2-do-wejscia-wieniawa-ID4gyxG.html
627,50.95,1950,lublin,floor_2,63167851,secondary,429000,8420,2022-06-06 16:32:21,2022-07-13 11:53:35,2,tenement,https://www.otodom.pl/pl/oferta/2-pokoje-przy-uniwersytecie-medycznym-2-pietro-ID4h2Qj.html
628,62.22,1978,lublin,floor_10,63056000,secondary,449000,7216,2022-05-07 17:22:23,2022-07-22 06:06:17,4,block,https://www.otodom.pl/pl/oferta/1-km-od-centrum-idealna-lokalizacja-pod-wynajem-ID4gzKg.html
629,69.09,2012,lublin,ground_floor,62784322,secondary,520000,7526,2022-02-17 15:41:26,2022-07-17 16:45:49,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-w-niskiej-zabudowie-os-botanik-ID4fr4m.html
630,47.95,1979,lublin,floor_6,63211427,secondary,425000,8863,2022-06-20 10:55:56,2022-07-22 13:11:16,3,block,https://www.otodom.pl/pl/oferta/inwestycyjne-trzy-pokojelwowskablisko-um-ID4heb9.html
631,56.92,1935,lublin,floor_1,62950805,secondary,595000,10453,2022-04-04 15:50:33,2022-07-26 12:41:50,2,tenement,https://www.otodom.pl/pl/oferta/wieniawska-idealne-na-biuro-i-do-zamieszkania-ID4g8nz.html
632,45,2022,lublin,floor_3,62945387,secondary,382900,8509,2022-04-02 17:15:07,2022-07-06 10:35:24,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-lublin-dziesiata-ID4g6Yb.html
633,120,2002,lublin,floor_3,62450840,secondary,755880,6299,2021-11-02 19:11:14,2022-07-28 21:13:59,4,block,https://www.otodom.pl/pl/oferta/dwupoziomowe-sloneczne-mieszkanie-106-120m-czuby-ID4e2jC.html
634,45.5,2022,lublin,ground_floor,62830357,primary,389900,8569,2022-03-01 20:33:52,2022-07-06 10:56:18,3,block,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-46m2-z-duzym-ogrodem-i-parkingiem-ID4fD2R.html
635,47,1970,lublin,floor_10,63121176,secondary,380000,8085,2022-05-24 17:20:50,2022-07-25 14:31:08,3,block,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-lsm-ID4gQHu.html
636,,,,,,,,,,,,,
637,59.7,1991,lublin,ground_floor,62859107,secondary,468645,7850,2022-03-09 16:29:01,2022-07-28 11:17:20,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-na-parterze-3-pokoje-czuby-os-poreba-ID4fKvz.html
638,65.08,2018,lublin,floor_1,63116266,secondary,650000,9988,2022-05-23 16:11:18,2022-07-29 14:40:50,3,block,https://www.otodom.pl/pl/oferta/ponikwoda-ID4gPqi.html
639,79,1995,lublin,floor_3,63168039,secondary,560000,7089,2022-06-06 17:11:35,2022-07-11 16:29:16,3,block,https://www.otodom.pl/pl/oferta/przestronne-3-4-pokoje-lsm-blok-1995r-winda-ID4h2Tl.html
640,41.5,2023,lublin,floor_7,63167372,primary,643250,15500,2022-06-06 15:12:47,2022-07-29 11:13:40,1,apartment,https://www.otodom.pl/pl/oferta/inwestycyjne-apartamenty-w-centrum-lublina-ID4h2IA.html
641,63.88,2012,lublin,floor_1,63320144,secondary,590000,9236,2022-07-20 09:05:12,2022-07-30 13:10:38,3,block,https://www.otodom.pl/pl/oferta/trzypokojowe-duzy-balkon-ul-strzembosza-ID4hGsE.html
642,,,,,,,,,,,,,
643,55,2022,smugi_38806,ground_floor,63264626,primary,369000,6709,2022-07-05 07:51:20,2022-07-22 12:03:10,3,house,https://www.otodom.pl/pl/oferta/mieszkanie-55-m2-na-kameralnym-osiedlu-eko-osada-ID4hs1c.html
644,55,2022,smugi_38806,floor_1,63264629,primary,369000,6709,2022-07-05 07:54:29,2022-07-22 12:07:24,3,house,https://www.otodom.pl/pl/oferta/mieszkanie-55-m2-na-kameralnym-osiedlu-eko-osada-ID4hs1f.html
645,57,2022,lublin,floor_3,63320040,primary,390000,6842,2022-07-20 07:32:31,2022-07-30 07:34:09,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkania-3-pokoje-57m-oraz-53m-weglinek-ID4hGqY.html
646,50,1979,lublin,ground_floor,63319827,secondary,520000,10400,2022-07-19 23:37:49,2022-07-29 23:40:40,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-lublin-sowinskiego-3-pokoje-ID4hGnx.html
647,,,,,,,,,,,,,
648,75.3,2006,lublin,floor_2,63268639,secondary,695000,9230,2022-07-05 21:58:51,2022-07-27 22:01:29,3,block,https://www.otodom.pl/pl/oferta/nowoczesne-75m2-3-pok-czuby-ciche-os-zamkniete-ID4ht3W.html
649,,,,,,,,,,,,,
650,70.96,2022,lublin,floor_2,63289724,primary,599999,8455,2022-07-11 18:21:30,2022-07-19 20:32:34,3,apartment,https://www.otodom.pl/pl/oferta/lublin-czuby-orkana-residence-okazja-na-juz-ID4hyy0.html
651,41.19,2022,lublin,floor_3,63287343,primary,284211,6900,2022-07-11 12:13:00,2022-07-21 11:21:45,2,apartment,https://www.otodom.pl/pl/oferta/tylko-unas-kupisz-mieszkanie-bez-wkladu-wlasnego-ID4hxWB.html
652,,,,,,,,,,,,,
